X,Y,id,latitude,longitude,altitude,geometry,city,coordinates,exhibition,full_address,heritage,library,multipurpose,name,ownership,performance,postal_code,province,screen,street_name,street_number,suite,timestamp,ward,n_id
-79.3784495,43.6556664,876,43.6556664,-79.3784495,,Point,,Toronto,1,"82 Bond Street, Toronto, ON, M5B 1X2",1,,,Mackenzie House & Recreated Print Shop,City Owned,,M5B 1X2,ON,,Bond Street,82,,1473380419,27,75
-79.3816808,43.6616374,877,43.6616374,-79.3816808,,Point,,Toronto,,"20 Carlton Street, Toronto, ON, M5B 2H5",,,,Carlton Cinemas (Magic Lantern Theatres),Owned by others,,M5B 2H5,ON,1,Carlton Street,20,,1473380419,27,75
-79.3866557,43.6545873,878,43.6545873,-79.3866557,,Point,,Toronto,1,"55 Centre Avenue, Toronto, ON, M5G 2H5",,,,Textile Museum of Canada,Owned by others,,M5G 2H5,ON,,Centre Avenue,55,,1473380419,27,76
-79.3925832,43.6673322,879,43.6673322,-79.3925832,,Point,,Toronto,,"93 Charles Street West, Toronto, ON, M5S 2C7",,,,Isabel Bader Theatre,Owned by others,1,M5S 2C7,ON,,Charles Street West,93,,1473380419,27,76
-79.3774545,43.6548942,880,43.6548942,-79.3774545,,Point,,Toronto,,"200 Church Street, Toronto, ON, M5B 1Z2",,,,St. Michael's Cathedral,Owned by others,1,M5B 1Z2,ON,,Church Street,200,,1473380419,27,75
-79.3801589,43.6644041,881,43.6644041,-79.3801589,,Point,,Toronto,1,"467 Church Street, Toronto, ON, M4Y 2C5",,,,Woody's,Owned by others,,M4Y 2C5,ON,,Church Street,467,,1473380419,27,75
-79.3806365,43.6650375,882,43.6650375,-79.3806365,,Point,,Toronto,,"487 Church Street, Toronto, ON, M4Y 2C6",,,,Statlers Lounge,Owned by others,1,M4Y 2C6,ON,,Church Street,487,,1473380419,27,75
-79.3803511,43.6642538,883,43.6642538,-79.3803511,,Point,,Toronto,1,"500 Church Street, Toronto, ON, M4Y 2C8",,,,Canadian Sculpture Centre,Owned by others,,M4Y 2C8,ON,,Church Street,500,,1473380419,27,75
-79.3809916,43.6661995,884,43.6661995,-79.3809916,,Point,,Toronto,1,"511 Church Street, Suite 200, Toronto, ON, M4Y 2C9",,,,Akasha Art Projects Gallery,Owned by others,,M4Y 2C9,ON,,Church Street,511,Suite 200,1473380419,27,75
-79.3809699,43.6665315,885,43.6665315,-79.3809699,,Point,,Toronto,1,"519 Church Street, Toronto, ON, M4Y 2C9",,,1,The 519 Church Street Community Centre (Gallery Space),City Owned,,M4Y 2C9,ON,,Church Street,519,,1473380419,27,75
-79.3811947,43.6659926,886,43.6659926,-79.3811947,,Point,,Toronto,,"562 Church Street, Toronto, ON, M4Y 2E3",,,,Slack's,Owned by others,1,M4Y 2E3,ON,,Church Street,562,,1473380419,27,75
-79.3845791,43.690439,887,43.690439,-79.3845791,,Point,,Toronto,,"78 Clifton Road, Toronto, ON, M4T 2G2",,,,Our Lady of Perpetual Help Church,Owned by others,1,M4T 2G2,ON,,Clifton Road,78,,1473380419,27,98
-79.3834834,43.6614347,888,43.6614347,-79.3834834,,Point,,Toronto,,"2 College Street, Suite 306, Toronto, ON, M5G 1K3",,,,The Yoga Sanctuary (College Studio),Owned by others,1,M5G 1K3,ON,,College Street,2,Suite 306,1473380419,27,76
-79.3852652,43.661198,889,43.661198,-79.3852652,,Point,,Toronto,1,"40 College Street, Toronto, ON, M5G 2J3",,,,Police Museum and Discovery Centre,Owned by others,,M5G 2J3,ON,,College Street,40,,1473380419,27,76
-79.3883154,43.6597782,890,43.6597782,-79.3883154,,Point,,Toronto,,"101 College Street, Toronto, ON, M5G 1L7",,,1,MaRs Discovery District Auditorium,Owned by others,,M5G 1L7,ON,,College Street,101,,1473380419,27,76
-79.3914481,43.6704342,891,43.6704342,-79.3914481,,Point,,Toronto,1,"108 Cumberland Street, Toronto, ON, M5R 1A6",,,,Kinsman Robinson Galleries (Ontario Craft Council) ,Owned by others,,M5R 1A6,ON,,Cumberland Street,108,,1473380419,27,95
-79.391739,43.6702694,892,43.6702694,-79.391739,,Point,,Toronto,1,"118 Cumberland Street, Toronto, ON, M5R 1A6",,,,The Guild Shop,Owned by others,,M5R 1A6,ON,,Cumberland Street,118,,1473380419,27,95
-79.3919123,43.6703111,893,43.6703111,-79.3919123,,Point,,Toronto,1,"120 Cumberland Street, Toronto, ON, M5R 1A6",,,1,Epique Lounge,Owned by others,1,M5R 1A6,ON,1,Cumberland Street,120,,1473380419,27,95
-79.3898326,43.6727332,894,43.6727332,-79.3898326,,Point,,Toronto,,"45 Davenport Road, Toronto, ON, M5R 1H2",,,,The Stone Church,Owned by others,1,M5R 1H2,ON,,Davenport Road,45,,1473380419,27,95
-79.3920399,43.67289,895,43.67289,-79.3920399,,Point,,Toronto,,"61 Davenport Road, Toronto, ON, M5R 1H4",,,1,Jesse Ketchum Junior and Senior Public School,Owned by others,1,M5R 1H4,ON,,Davenport Road,61,,1473380419,27,95
-79.3913191,43.674054,896,43.674054,-79.3913191,,Point,,Toronto,1,"110 Davenport Road, Toronto, ON, M5R 3R3",,,,Navillus Gallery,Owned by others,,M5R 3R3,ON,,Davenport Road,110,,1473380419,27,95
-79.3955744,43.6751468,897,43.6751468,-79.3955744,,Point,,Toronto,1,"190 Davenport Road, Toronto, ON, M5R 1J2",,,,Patrick International Fine Art,Owned by others,,M5R 1J2,ON,,Davenport Road,190,,1473380419,27,95
-79.3956535,43.6751064,898,43.6751064,-79.3956535,,Point,,Toronto,1,"192 Davenport Road, Toronto, ON, M5R 1J2
",1,,,Maslak McLeod Gallery,Owned by others,,"M5R 1J2
",ON,,Davenport Road,192,,1473380419,20,95
-79.3958469,43.6750785,899,43.6750785,-79.3958469,,Point,,Toronto,1,"198 Davenport Road, Suite 196, Toronto, ON, M5R 1J2",,,,Odon Wagner Gallery,Owned by others,,M5R 1J2,ON,,Davenport Road,198,Suite 196,1473380419,27,95
-79.3806394,43.6562208,900,43.6562208,-79.3806394,,Point,,Toronto,,"1 Dundas Street East, Toronto, ON, M5B 2R8",,,1,Yonge Dundas Square,City Owned,1,M5B 2R8,ON,1,Dundas Street East,1,,1473380419,27,75
-79.380484,43.6567455,901,43.6567455,-79.380484,,Point,,Toronto,,"10 Dundas Street East, Toronto, ON, M5B 2G9",,,,AMC Dundas 24,Owned by others,,M5B 2G9,ON,1,Dundas Street East,10,,1473380419,27,75
-79.3741915,43.6569997,902,43.6569997,-79.3741915,,Point,,Toronto,,"179 Dundas Street East, Toronto, ON, M5A 1Z4",,,,Habeeba Dance Studios,Owned by others,1,M5A 1Z4,ON,,Dundas Street East,179,,1473380419,27,73
-79.382506,43.6578818,903,43.6578818,-79.382506,,Point,,Toronto,1,"14 Elm Street, Toronto, ON, M5G 1G7",,,,Arts & Letters Club of Toronto,Owned by others,1,M5G 1G7,ON,,Elm Street,14,,1473380419,27,76
-79.3831689,43.658428,904,43.658428,-79.3831689,,Point,,Toronto,,"33 Gerrard Street East, Toronto, ON, M5G 1Z4",,,1,Delta Chelsea Hotel,Owned by others,,M5G 1Z4,ON,,Gerrard Street East,33,,1473380419,27,76
-79.3799051,43.6595406,905,43.6595406,-79.3799051,,Point,,Toronto,,"43 Gerrard Street East, Toronto, ON, M5B 1W7",,,,Ryerson Theatre,Owned by others,1,M5B 1W7,ON,,Gerrard Street East,43,,1473380419,27,75
-79.379686,43.659619,906,43.659619,-79.379686,,Point,,Toronto,,"44 Gerrard Street East, Toronto, ON, M5B 2K3",,,,Ryerson Theatre School,Owned by others,1,M5B 2K3,ON,,Gerrard Street East,44,,1473380419,27,75
-79.3780087,43.6601314,907,43.6601314,-79.3780087,,Point,,Toronto,1,"80 Gerrard Street East, Toronto, ON, M5B 1G6",,,,Gallery Arcturus,Owned by others,,M5B 1G6,ON,,Gerrard Street East,80,,1473380419,27,75
-79.3765894,43.6601842,908,43.6601842,-79.3765894,,Point,,Toronto,,"111 Gerrard Street East, Toronto, ON, M5B 2K3",,,1,Modern Literature and Culture Research Centre (Ryerson University),Owned by others,,M5B 2K3,ON,,Gerrard Street East,111,,1473380419,27,75
-79.3848653,43.6664164,909,43.6664164,-79.3848653,,Point,,Toronto,,"1 Gloucester Street, Suite 107, Toronto, ON, M4Y 1L8",,,,Arabesque Academy,Owned by others,1,M4Y 1L8,ON,,Gloucester Street,1,Suite 107,1473380419,27,75
-79.3780668,43.6579084,910,43.6579084,-79.3780668,,Point,,Toronto,,"63 Gould Street, Toronto, ON, M5B 1E9",,,1,Oakham House,Owned by others,,M5B 1E9,ON,,Gould Street,63,,1473380419,27,75
-79.377167,43.6586788,911,43.6586788,-79.377167,,Point,,Toronto,,"80 Gould Street, Room 204, Toronto, ON, M5B 2K3",,,,Rogers Communication Centre,Owned by others,,M5B 2K3,ON,1,Gould Street,80,Room 204,1473380419,27,75
-79.3849703,43.663051,912,43.663051,-79.3849703,,Point,,Toronto,,"20 Grosvenor Street, Toronto, ON, M4Y 2V5",,,1,Toronto Central YMCA,Owned by others,1,M4Y 2V5,ON,,Grosvenor Street,20,,1473380419,27,76
-79.3935745,43.671185,913,43.671185,-79.3935745,,Point,,Toronto,1,"12 Hazelton Avenue, Toronto, ON, M5R 2E2",,,,Gallery Gevik,Owned by others,,M5R 2E2,ON,,Hazelton Avenue,12,,1473380419,27,95
-79.3935373,43.671308499999988,914,43.6713085,-79.3935373,,Point,,Toronto,1,"16 Hazelton Avenue, Toronto, ON, M5R 2E2",,,,Loch Gallery,Owned by others,,M5R 2E2,ON,,Hazelton Avenue,16,,1473380419,27,95
-79.3936287,43.6714765,915,43.6714765,-79.3936287,,Point,,Toronto,1,"22 Hazelton Avenue, Toronto, ON, M5R 2E2",,,,Mira Godard Gallery,Owned by others,,M5R 2E2,ON,,Hazelton Avenue,22,,1473380419,27,95
-79.3931906,43.671735299999987,916,43.6717353,-79.3931906,,Point,,Toronto,1,"33 Hazelton Avenue, Toronto, ON, M5R 2E2",,,,"33 Hazelton Avenue (Offices of: Sable Castelli, Edward Day, Art Core)",Owned by others,,M5R 2E2,ON,,Hazelton Avenue,33,,1473380419,27,95
-79.3932598,43.6718751,917,43.6718751,-79.3932598,,Point,,Toronto,1,"35 Hazelton Avenue, Toronto, ON, M5R 1M6",,,1,Heliconian Hall,Owned by others,1,M5R 1M6,ON,,Hazelton Avenue,35,,1473380419,27,95
-79.3931906,43.671735299999987,918,43.6717353,-79.3931906,,Point,,Toronto,1,"212-33 Hazelton Avenue, Toronto, ON, M5R 2E3",,,,Beckett Fine Art Ltd.,Owned by others,,M5R 2E3,ON,,Hazelton Avenue,212-33,,1473380419,27,95
-79.3786377,43.6713498,919,43.6713498,-79.3786377,,Point,,Toronto,1,"75 Huntley Street, Toronto, ON, M4Y 2P1",,,,Al Green Sculpture Studio School,Owned by others,,M4Y 2P1,ON,,Huntley Street,75,,1473380419,27,74
-79.38398,43.6681056,920,43.6681056,-79.38398,,Point,,Toronto,,"34 Isabella Street, Toronto, ON, M4Y 1N1",,,,Canadian Lesbian and Gay Archives - Gallery,Owned by others,,M4Y 1N1,ON,,Isabella Street,34,,1473380419,27,75
-79.3777241,43.6640041,921,43.6640041,-79.3777241,,Point,,Toronto,,"400 Jarvis Street, Toronto, ON, M4Y 2G6",,,1,Canada's National Ballet School,Owned by others,1,M4Y 2G6,ON,,Jarvis Street,400,,1473380419,27,75
-79.3778411,43.664354,922,43.664354,-79.3778411,,Point,,Toronto,,"404 Jarvis Street, Toronto, ON, M4Y 2G6",,,,Betty Oliphant Theatre (National Ballet School of Canada),Owned by others,1,M4Y 2G6,ON,,Jarvis Street,404,,1473380419,27,75
-79.3773144,43.664492,923,43.664492,-79.3773144,,Point,,Toronto,,"449 Jarvis Street, Toronto, ON, M4Y 2G8",,,1,The Blake House,Owned by others,,M4Y 2G8,ON,,Jarvis Street,449,,1473380419,27,71
-79.380184200000016,43.67592,924,43.67592,-79.3801842,,Point,,Toronto,,"129 Mount Pleasant Road, Toronto, ON, M4W 2S3",,,1,Rosedale Presbyterian Church,Owned by others,1,M4W 2S3,ON,,Mount Pleasant Road,129,,1473380419,27,98
-79.3766814,43.6539239,925,43.6539239,-79.3766814,,Point,,Toronto,,"56 Queen Street East, Toronto, ON, M5C 2Z3",,,,Metropolitan United Church,Owned by others,1,M5C 2Z3,ON,,Queen Street East,56,,1473380419,27,75
-79.3840611,43.6535157,926,43.6535157,-79.3840611,,Point,,Toronto,1,"100 Queen Street West, Toronto, ON, M5H 2N2",,,1,"City Hall, Nathan Phillips Square",City Owned,,M5H 2N2,ON,,Queen Street West,100,,1473380419,27,76
-79.3931385,43.6681544,927,43.6681544,-79.3931385,,Point,,Toronto,1,"111 Queen's Park Crescent, Toronto, ON, M5S 2C7",,,,Gardiner Museum of Ceramic Art,Owned by others,,M5S 2C7,ON,,Queen's Park Crescent,111,,1473380419,27,76
-79.3913109,43.6663191,928,43.6663191,-79.3913109,,Point,,Toronto,1,"71 Queen's Park Crescent East, Toronto, ON, M5S 1K7",,,,The Reading Room @ E.J. Pratt Library,Owned by others,,M5S 1K7,ON,,Queen's Park Crescent East,71,,1473380419,27,76
-79.3921208,43.6664436,929,43.6664436,-79.3921208,,Point,,Toronto,,"73 Queen's Park Crescent East, Toronto, ON, M5S 1K7",,,1,"Victoria College, Room 323",Owned by others,,M5S 1K7,ON,1,Queen's Park Crescent East,73,,1473380419,27,76
-79.3921208,43.6664436,930,43.6664436,-79.3921208,,Point,,Toronto,1,"73 Queen's Park Crescent East, Toronto, ON, M5S 2C5",,,,Northrop Frye Hall,Owned by others,,M5S 2C5,ON,1,Queen's Park Crescent East,73,,1473380419,27,76
-79.3723562,43.6841427,931,43.6841427,-79.3723562,,Point,,Toronto,,"159 Roxborough Drive, Toronto, ON, M4W 1X7",,,1,Rosedale United Church,Owned by others,1,M4W 1X7,ON,,Roxborough Drive,159,,1473380419,27,98
-79.3925435,43.671891300000013,932,43.6718913,-79.3925435,,Point,,Toronto,1,"112 Scollard Street, Toronto, ON, M5R 1G2",,,,Leonardo Galleries,Owned by others,,M5R 1G2,ON,,Scollard Street,112,,1473380419,27,95
-79.3927461,43.6715021,933,43.6715021,-79.3927461,,Point,,Toronto,1,"121 Scollard Street, Toronto, ON, M5R 1G4",,,,Gallery One,Owned by others,,M5R 1G4,ON,,Scollard Street,121,,1473380419,27,95
-79.3700816,43.6554903,934,43.6554903,-79.3700816,,Point,,Toronto,,"150 Sherbourne Street, Toronto, ON, M5A 2R6",,,1,John Innes Community Recreation Centre,City Owned,,M5A 2R6,ON,,Sherbourne Street,150,,1473380419,27,73
-79.3741718,43.6647275,935,43.6647275,-79.3741718,,Point,,Toronto,,"410 Sherbourne Street, Toronto, ON, M4X 1K2",,,,Phoenix Concert Theatre,Owned by others,1,M4X 1K2,ON,,Sherbourne Street,410,,1473380419,27,71
-79.3757369,43.6684098,936,43.6684098,-79.3757369,,Point,,Toronto,,"520 Sherbourne Street, Toronto, ON, M4X 1K8",,,1,Our Lady of Lourdes Roman Catholic Church,Owned by others,1,M4X 1K8,ON,,Sherbourne Street,520,,1473380419,27,74
-79.386726400000015,43.6658459,937,43.6658459,-79.3867264,,Point,,Toronto,,"12 St. Joseph Street, Toronto, ON, M5S 3C2",,,,St. Michael's College (Alumni Hall Theatre),Owned by others,1,M5S 3C2,ON,,St. Joseph Street,12,,1473380419,27,76
-79.386411,43.6659985,938,43.6659985,-79.386411,,Point,,Toronto,1,"20 St. Joseph Street, Toronto, ON, M4Y 1J9",,,1,Canadian Music Centre (Chalmers House),Owned by others,1,M4Y 1J9,ON,,St. Joseph Street,20,,1473380419,27,76
-79.389718,43.666273,939,43.666273,-79.389718,,Point,,Toronto,,"50 St. Joseph Street, Toronto, ON, M5S 1J4",,,,St. Basil's Church,Owned by others,1,M5S 1J4,ON,,St. Joseph Street,50,,1473380419,27,76
-79.3912041,43.6688231,940,43.6688231,-79.3912041,,Point,,Toronto,,"18 St. Thomas Street, Toronto, ON, M5S 3E7",,,1,The Windsor Arms Hotel,Owned by others,,M5S 3E7,ON,,St. Thomas Street,18,,1473380419,27,76
-79.3814699,43.6548774,941,43.6548774,-79.3814699,,Point,,Toronto,,"10 Trinity Square, Toronto, ON, M5G 1B1",,,,Church of the Holy Trinity,Owned by others,1,M5G 1B1,ON,,Trinity Square,10,,1473380419,27,76
-79.3879075,43.6552395,942,43.6552395,-79.3879075,,Point,,Toronto,1,"481 University Avenue, Toronto, ON, M5G 2E9",,,,AGO Art Rental + Sales Gallery,Owned by others,,M5G 2E9,ON,,University Avenue,481,,1473380419,27,76
-79.378804,43.6538529,943,43.6538529,-79.378804,,Point,,Toronto,,"178 Victoria Street, Toronto, ON, M5B 1T6",,,,Massey Hall,Owned by others,1,M5B 1T6,ON,,Victoria Street,178,,1473380419,27,75
-79.3792096,43.6544552,944,43.6544552,-79.3792096,,Point,,Toronto,1,"200 Victoria Street, Toronto, ON, M5B 1V8",,,1,Pantages Hotel Toronto Centre,Owned by others,,M5B 1V8,ON,1,Victoria Street,200,,1473380419,27,75
-79.3795183,43.655254500000012,945,43.6552545,-79.3795183,,Point,,Toronto,,"244 Victoria Street, Toronto, ON, M5B 1V8",,,,Ed Mirvish Theatre,Owned by others,1,M5B 1V8,ON,,Victoria Street,244,,1473380419,27,75
-79.3790438,43.6557961,946,43.6557961,-79.3790438,,Point,,Toronto,,"251 Victoria Street, Toronto, ON, M5B 1T8",,,1,Jazz Bistro,Owned by others,1,M5B 1T8,ON,,Victoria Street,251,,1473380419,27,75
-79.3791787,43.6557423,947,43.6557423,-79.3791787,,Point,,Toronto,,"253 Victoria Street, Toronto, ON, M5B 1T8",,,,Savoy Bistro and Lounge,Owned by others,1,M5B 1T8,ON,,Victoria Street,253,,1473380419,27,75
-79.380456099999989,43.6578767,948,43.6578767,-79.3804561,,Point,,Toronto,,"350 Victoria Street, Toronto, ON, M5B 2K3",,,1,"Ryerson University: Kerr Hall West (Stills Studio Room, Library Building)",Owned by others,1,M5B 2K3,ON,1,Victoria Street,350,,1473380419,27,75
-79.389083,43.664114,949,43.664114,-79.389083,,Point,,Toronto,,"74 Wellesley Street West, Toronto, ON, M5S 1C5",,,1,St. Joseph's College School,Owned by others,1,M5S 1C5,ON,,Wellesley Street West,74,,1473380419,27,76
-79.390038500000017,43.6639913,950,43.6639913,-79.3900385,,Point,,Toronto,,"100 Wellesley Street West, Toronto, ON, M5S 2Z5",,,1,"Regis College, U of T",Owned by others,,M5S 2Z5,ON,,Wellesley Street West,100,,1473380419,27,76
-79.3917715,43.6648708,951,43.6648708,-79.3917715,,Point,,Toronto,,"110 Wellesley Street West, Toronto, ON, M7A 1A2",,,1,Queen's Park,Owned by others,1,M7A 1A2,ON,,Wellesley Street West,110,,1473380419,27,76
-79.3792956,43.6530329,952,43.6530329,-79.3792956,,Point,,Toronto,,"189 Yonge Street, Toronto, ON, M5B 1M4",,,1,Elgin & Winter Garden Theatre Centre,Owned by others,1,M5B 1M4,ON,,Yonge Street,189,,1473380419,27,75
-79.380301,43.6556497,953,43.6556497,-79.380301,,Point,,Toronto,,"279 Yonge Street, Toronto, ON, M5B 1N8",,,,Hard Rock Cafe (Club 279),Owned by others,1,M5B 1N8,ON,,Yonge Street,279,,1473380419,27,75
-79.383213,43.6610059,954,43.6610059,-79.383213,,Point,,Toronto,,"444 Yonge Street, Toronto, ON, M5B 2H4",,,1,The Carlu / College Park Courtyard,Owned by others,1,M5B 2H4,ON,,Yonge Street,444,,1473380419,27,76
-79.3856155,43.6677652,955,43.6677652,-79.3856155,,Point,,Toronto,1,"641 Yonge Street, Toronto, ON, M4Y 1Z9",,,,Roberts Gallery,Owned by others,,M4Y 1Z9,ON,,Yonge Street,641,,1473380419,27,75
-79.3854996,43.6681036,956,43.6681036,-79.3854996,,Point,,Toronto,,"651 Yonge Street, Toronto, ON, M4Y 1Z9",,,,Panasonic Theatre,Owned by others,1,M4Y 1Z9,ON,,Yonge Street,651,,1473380419,27,75
-79.3868129,43.6717923,957,43.6717923,-79.3868129,,Point,,Toronto,,"789 Yonge Street, Toronto, ON, M4W 2G8",,1,,"Toronto Reference Library (Atrium, Beeton Auditorium, Bram & Bluma Appel Salon)",City Owned,1,M4W 2G8,ON,1,Yonge Street,789,,1473380419,27,98
-79.3874589,43.6719166,958,43.6719166,-79.3874589,,Point,,Toronto,,"850 Yonge Street, Toronto, ON, M4W 2G8",,,1,The Cookbook Store,Owned by others,,M4W 2G8,ON,,Yonge Street,850,,1473380419,27,98
-79.3883502,43.6730907,959,43.6730907,-79.3883502,,Point,,Toronto,,"888 Yonge Street, Toronto, ON, M4W 2J2",,,1,Masonic Temple,Owned by others,1,M4W 2J2,ON,,Yonge Street,888,,1473380419,27,95
-79.3916522,43.6829522,960,43.6829522,-79.3916522,,Point,,Toronto,1,"1199 Yonge Street, Toronto, ON, M4T 3A8",,,1,D&E Lake Books and Art,Owned by others,,M4T 3A8,ON,,Yonge Street,1199,,1473380419,27,98
-79.3886444,43.6719112,961,43.6719112,-79.3886444,,Point,,Toronto,1,"22 Yorkville Avenue, Toronto, ON, M4W 1L4",,1,,Yorkville Branch (TPL),City Owned,,M4W 1L4,ON,,Yorkville Avenue,22,,1473380419,27,95
-79.3909664,43.6713528,962,43.6713528,-79.3909664,,Point,,Toronto,,"70 Yorkville Avenue, Toronto, ON, M5R 1B9",,,,Arthur Murray Yorkville,Owned by others,1,M5R 1B9,ON,,Yorkville Avenue,70,,1473380419,27,95
-79.3917566,43.6711089,963,43.6711089,-79.3917566,,Point,,Toronto,,"88 Yorkville Avenue, Toronto, ON, M5R 1C1",,,1,Club V,Owned by others,1,M5R 1C1,ON,,Yorkville Avenue,88,,1473380419,27,95
-79.392771,43.6708185,964,43.6708185,-79.392771,,Point,,Toronto,1,"110 Yorkville Avenue, Toronto, ON, M5R 1B9",,,,Hollander York Gallery,Owned by others,,M5R 1B9,ON,,Yorkville Avenue,110,,1473380419,27,95
-79.3940743,43.670662,965,43.670662,-79.3940743,,Point,,Toronto,,"136 Yorkville Avenue, Toronto, ON, M5R 1C2",,,1,Babaluu Restaurant & Nightclub,Owned by others,1,M5R 1C2,ON,,Yorkville Avenue,136,,1473380419,27,95
-79.3943066,43.670773399999987,966,43.6707734,-79.3943066,,Point,,Toronto,1,"140 Yorkville Avenue, Toronto, ON, M5R 1C2",,,,Liss Gallery,Owned by others,,M5R 1C2,ON,,Yorkville Avenue,140,,1473380419,27,95
-79.3757027,43.6508613,967,43.6508613,-79.3757027,,Point,,Toronto,,"57 Adelaide Street East, Toronto, ON, M5C 1K6",1,,,Courthouse Chamber Lounge,Owned by others,1,M5C 1K6,ON,,Adelaide Street East,57,,1473380419,28,75
-79.3705398,43.6519196,968,43.6519196,-79.3705398,,Point,,Toronto,1,"260 Adelaide Street East, Toronto, ON, M5A 3W8",1,,,Toronto's First Post Office,Owned by others,,M5A 3W8,ON,,Adelaide Street East,260,,1473380419,28,73
-79.3784134,43.6439959,969,43.6439959,-79.3784134,,Point,,Toronto,,"40 Bay Street, Toronto, ON, M5J 2X2",1,,,Air Canada Centre,Owned by others,1,M5J 2X2,ON,,Bay Street,40,,1473380419,28,77
-79.3787906,43.6471458,970,43.6471458,-79.3787906,,Point,,Toronto,1,"181 Bay Street, Toronto, ON, M5J 2T6",1,,,"Allen Lambert Galleria, BCE Place",Owned by others,,M5J 2T6,ON,,Bay Street,181,,1473380419,28,76
-79.3814327,43.6507959,971,43.6507959,-79.3814327,,Point,,Toronto,,"366 Bay Street, Toronto, ON, M5H 4B2",,,,Ben McNally Books,Owned by others,1,M5H 4B2,ON,,Bay Street,366,,1473380419,28,76
-79.3808484,43.65168,972,43.65168,-79.3808484,,Point,,Toronto,,"401 Bay Street, 8th Floor, Toronto, ON, M5H 2Y4",,,,Arcadian Court,Owned by others,1,M5H 2Y4,ON,,Bay Street,401,8th Floor,1473380419,28,76
-79.3808484,43.65168,973,43.65168,-79.3808484,,Point,,Toronto,1,"401 Bay Street, Toronto, ON, M5H 2Y4",,,,The Hudson's Bay Company Gallery,Owned by others,,M5H 2Y4,ON,1,Bay Street,401,,1473380419,28,76
-79.3640237,43.6504628,974,43.6504628,-79.3640237,,Point,,Toronto,,"26 Berkeley Street, Toronto, ON, M5A 2W3",,,,"Canadian Stage Company - Berkeley Theatre (Upstairs, Downstairs, Rehersal Hall)",City Owned,1,M5A 2W3,ON,,Berkeley Street,26,,1473380419,28,77
-79.3646725,43.6522406,975,43.6522406,-79.3646725,,Point,,Toronto,1,"56 Berkeley Street, Toronto, ON, M5A 2W6",1,,,Archive Gallery Inc.,Owned by others,,M5A 2W6,ON,,Berkeley Street,56,,1473380419,28,73
-79.3649542,43.6527507,976,43.6527507,-79.3649542,,Point,,Toronto,,"70 Berkeley Street, Toronto, ON, M5A 2W6",1,,,Alumnae Theatre,City Owned,1,M5A 2W6,ON,,Berkeley Street,70,,1473380419,28,73
-79.3647276,43.6535687,977,43.6535687,-79.3647276,,Point,,Toronto,1,"95 Berkeley Street, Toronto, ON, M5A 2W8",,,,Craig Scott Gallery,Owned by others,,M5A 2W8,ON,,Berkeley Street,95,,1473380419,28,73
